task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
144	b5/54ed4f	49441	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (S7)	COMPLETED	0	2025-12-07 13:53:47.809	50.1s	49.6s	166.9%	1.8 GB	14.2 GB	292.9 MB	1.1 MB
157	13/073d58	50929	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (S7)	COMPLETED	0	2025-12-07 13:54:08.953	36.8s	36.2s	166.4%	1.3 GB	14.2 GB	305.2 MB	1.1 MB
146	7d/1af889	52683	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (S7)	COMPLETED	0	2025-12-07 13:54:37.960	47.5s	46.9s	152.8%	1.3 GB	14.2 GB	389.4 MB	1.1 MB
142	49/5dda70	53491	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (S7)	COMPLETED	0	2025-12-07 13:54:45.721	55.7s	55.2s	160.9%	2 GB	14.2 GB	344.1 MB	1.1 MB
149	04/58d1af	55774	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (S7)	COMPLETED	0	2025-12-07 13:55:25.497	40.8s	40.3s	192.7%	2 GB	14.3 GB	396.1 MB	1.1 MB
150	72/bc0e87	57079	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (S7)	COMPLETED	0	2025-12-07 13:55:41.391	38.5s	37.9s	179.4%	1.2 GB	14.2 GB	415 MB	1.1 MB
145	bc/f2500a	58719	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (S7)	COMPLETED	0	2025-12-07 13:56:06.293	51.2s	50.7s	180.0%	1.8 GB	14.2 GB	353.9 MB	1.1 MB
155	5a/95b94d	60139	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (S7)	COMPLETED	0	2025-12-07 13:56:19.865	39.8s	39.3s	166.2%	1.1 GB	14.2 GB	346.8 MB	1.1 MB
161	29/2bc9f1	62167	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (S7)	COMPLETED	0	2025-12-07 13:56:57.527	33s	32.5s	196.2%	1.8 GB	14.2 GB	370.3 MB	1.1 MB
160	da/b4c47b	62467	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (S7)	COMPLETED	0	2025-12-07 13:56:59.701	36s	35.6s	171.3%	1.3 GB	14.2 GB	504.8 MB	1.1 MB
162	0c/b96d2f	64924	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (S7)	COMPLETED	0	2025-12-07 13:57:30.511	11.8s	11.3s	259.4%	1.5 GB	14.2 GB	103.3 MB	1.1 MB
158	c8/9b8388	65571	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (S7)	COMPLETED	0	2025-12-07 13:57:35.732	36.7s	36.1s	170.5%	1.8 GB	14.2 GB	347.4 MB	1.1 MB
159	30/2874a4	66849	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (S7)	COMPLETED	0	2025-12-07 13:57:42.283	43.5s	43s	196.4%	2.1 GB	14.6 GB	369.6 MB	1.1 MB
163	fb/177ce2	69321	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:MERGE_HAPLOTYPECALLER (S7)	COMPLETED	0	2025-12-07 13:58:26.849	8s	7.1s	311.8%	270.5 MB	11.9 GB	95.9 MB	726 KB
164	b9/f1c15c	70424	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:VCF_VARIANT_FILTERING_GATK:CNNSCOREVARIANTS (S7)	COMPLETED	0	2025-12-07 13:58:37.525	28.2s	26.8s	137.6%	673 MB	19.7 GB	197.7 MB	20.1 MB
165	e3/21bfbe	71947	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:VCF_VARIANT_FILTERING_GATK:FILTERVARIANTTRANCHES (S7)	COMPLETED	0	2025-12-07 13:59:12.618	10.3s	9.8s	276.6%	826.8 MB	14.1 GB	142.3 MB	731.8 KB
169	0e/6dbbdc	73097	NFCORE_SAREK:SAREK:VCF_QC_BCFTOOLS_VCFTOOLS:BCFTOOLS_STATS (S7)	COMPLETED	0	2025-12-07 13:59:22.993	1.4s	537ms	183.7%	2.1 MB	13.3 MB	174.6 KB	5.2 KB
168	ab/a2e571	73295	NFCORE_SAREK:SAREK:VCF_QC_BCFTOOLS_VCFTOOLS:VCFTOOLS_SUMMARY (S7)	COMPLETED	0	2025-12-07 13:59:24.484	1.8s	0ms	62.3%	1.1 MB	11.9 MB	103.3 KB	2.7 KB
166	63/c5c4b3	73358	NFCORE_SAREK:SAREK:VCF_QC_BCFTOOLS_VCFTOOLS:VCFTOOLS_TSTV_COUNT (S7)	COMPLETED	0	2025-12-07 13:59:24.973	1.4s	0ms	99.3%	2.2 MB	20.4 MB	103.3 KB	2.6 KB
167	bf/708706	73362	NFCORE_SAREK:SAREK:VCF_QC_BCFTOOLS_VCFTOOLS:VCFTOOLS_TSTV_QUAL (S7)	COMPLETED	0	2025-12-07 13:59:24.989	1.4s	0ms	100.7%	2.1 MB	20.4 MB	103.3 KB	3.1 KB
170	9c/30a322	73812	NFCORE_SAREK:SAREK:MULTIQC	COMPLETED	0	2025-12-07 13:59:26.576	36s	34.8s	43.0%	698.9 MB	19.9 GB	99.8 MB	50.6 MB
