task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
169	69/472ea3	65198	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_TUMOR_ONLY_ALL:BAM_VARIANT_CALLING_TUMOR_ONLY_MUTECT2:GETPILEUPSUMMARIES (R1)	COMPLETED	0	2025-12-08 14:30:05.403	8.3s	7.8s	296.6%	481.6 MB	14.1 GB	439.8 MB	695 KB
147	87/29513a	65596	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_TUMOR_ONLY_ALL:BAM_VARIANT_CALLING_TUMOR_ONLY_MUTECT2:GETPILEUPSUMMARIES (R1)	COMPLETED	0	2025-12-08 14:30:06.623	9s	8.6s	301.9%	833.8 MB	14.1 GB	333.7 MB	694.8 KB
173	c1/819e04	67062	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_TUMOR_ONLY_ALL:BAM_VARIANT_CALLING_TUMOR_ONLY_MUTECT2:GETPILEUPSUMMARIES (R1)	COMPLETED	0	2025-12-08 14:30:13.665	9s	8.5s	327.1%	637.6 MB	14.1 GB	378.7 MB	695.3 KB
174	c8/53f29b	67575	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_TUMOR_ONLY_ALL:BAM_VARIANT_CALLING_TUMOR_ONLY_MUTECT2:GETPILEUPSUMMARIES (R1)	COMPLETED	0	2025-12-08 14:30:15.641	8.3s	7.9s	283.4%	487 MB	14.1 GB	354.2 MB	694.6 KB
158	a7/6424a9	69101	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_TUMOR_ONLY_ALL:BAM_VARIANT_CALLING_TUMOR_ONLY_MUTECT2:GETPILEUPSUMMARIES (R1)	COMPLETED	0	2025-12-08 14:30:22.656	9.4s	9s	311.4%	705.2 MB	14.1 GB	340.4 MB	695.4 KB
172	2c/4ca3a5	69498	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_TUMOR_ONLY_ALL:BAM_VARIANT_CALLING_TUMOR_ONLY_MUTECT2:GETPILEUPSUMMARIES (R1)	COMPLETED	0	2025-12-08 14:30:23.988	8.7s	8.2s	279.7%	876.6 MB	14.1 GB	339.9 MB	694.6 KB
167	ae/1468ff	71212	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_TUMOR_ONLY_ALL:BAM_VARIANT_CALLING_TUMOR_ONLY_MUTECT2:GETPILEUPSUMMARIES (R1)	COMPLETED	0	2025-12-08 14:30:32.080	8.5s	8.1s	305.0%	739.3 MB	14.1 GB	462.3 MB	694.8 KB
168	43/781c63	71584	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_TUMOR_ONLY_ALL:BAM_VARIANT_CALLING_TUMOR_ONLY_MUTECT2:GETPILEUPSUMMARIES (R1)	COMPLETED	0	2025-12-08 14:30:32.676	8.3s	7.7s	279.9%	419.4 MB	14 GB	439.4 MB	694.6 KB
160	a2/95d044	73298	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_TUMOR_ONLY_ALL:BAM_VARIANT_CALLING_TUMOR_ONLY_MUTECT2:MUTECT2 (R1)	COMPLETED	0	2025-12-08 14:30:40.626	47.7s	47.1s	151.5%	1.9 GB	14.2 GB	473.3 MB	1.2 MB
157	52/004d54	73395	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_TUMOR_ONLY_ALL:BAM_VARIANT_CALLING_TUMOR_ONLY_MUTECT2:MUTECT2 (R1)	COMPLETED	0	2025-12-08 14:30:40.939	52.8s	52.1s	183.7%	1.6 GB	14.2 GB	482.3 MB	1.2 MB
148	5a/5d0c95	76569	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_TUMOR_ONLY_ALL:BAM_VARIANT_CALLING_TUMOR_ONLY_MUTECT2:MUTECT2 (R1)	COMPLETED	0	2025-12-08 14:31:28.382	46.1s	45.7s	187.7%	2 GB	14.2 GB	551.1 MB	1.2 MB
143	37/44a1d3	77380	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_TUMOR_ONLY_ALL:BAM_VARIANT_CALLING_TUMOR_ONLY_MUTECT2:MUTECT2 (R1)	COMPLETED	0	2025-12-08 14:31:33.712	1m 16s	1m 16s	140.6%	1.5 GB	14.2 GB	504.8 MB	1.2 MB
153	85/aa0032	79966	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_TUMOR_ONLY_ALL:BAM_VARIANT_CALLING_TUMOR_ONLY_MUTECT2:MUTECT2 (R1)	COMPLETED	0	2025-12-08 14:32:14.541	47.9s	47.4s	149.9%	1.6 GB	14.2 GB	581.9 MB	1.2 MB
145	6f/075318	86469	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_TUMOR_ONLY_ALL:BAM_VARIANT_CALLING_TUMOR_ONLY_MUTECT2:MUTECT2 (R1)	COMPLETED	0	2025-12-08 14:33:02.495	48.8s	48.3s	194.7%	2 GB	14.2 GB	520.3 MB	1.2 MB
146	0c/e72c59	81973	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_TUMOR_ONLY_ALL:BAM_VARIANT_CALLING_TUMOR_ONLY_MUTECT2:MUTECT2 (R1)	COMPLETED	0	2025-12-08 14:32:49.836	1m 2s	1m 1s	146.8%	1.6 GB	14.2 GB	455.9 MB	1.2 MB
152	fb/a747de	89064	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_TUMOR_ONLY_ALL:BAM_VARIANT_CALLING_TUMOR_ONLY_MUTECT2:MUTECT2 (R1)	COMPLETED	0	2025-12-08 14:33:51.433	54.8s	54.4s	161.1%	1.6 GB	14.2 GB	617.3 MB	1.2 MB
142	2a/6a9a45	89020	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_TUMOR_ONLY_ALL:BAM_VARIANT_CALLING_TUMOR_ONLY_MUTECT2:MUTECT2 (R1)	COMPLETED	0	2025-12-08 14:33:51.343	1m 12s	1m 11s	145.5%	2.2 GB	14.3 GB	566.8 MB	1.2 MB
151	85/f3bf1b	92538	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_TUMOR_ONLY_ALL:BAM_VARIANT_CALLING_TUMOR_ONLY_MUTECT2:MUTECT2 (R1)	COMPLETED	0	2025-12-08 14:34:46.265	46.2s	45.5s	199.9%	2.2 GB	14.3 GB	539 MB	1.2 MB
144	18/8f655e	93848	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_TUMOR_ONLY_ALL:BAM_VARIANT_CALLING_TUMOR_ONLY_MUTECT2:MUTECT2 (R1)	COMPLETED	0	2025-12-08 14:35:03.134	1m 5s	1m 4s	159.1%	1.5 GB	14.2 GB	481.6 MB	1.2 MB
156	57/23d1c6	95636	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_TUMOR_ONLY_ALL:BAM_VARIANT_CALLING_TUMOR_ONLY_MUTECT2:MUTECT2 (R1)	COMPLETED	0	2025-12-08 14:35:32.511	50.6s	50.1s	173.5%	2.6 GB	14.2 GB	735.7 MB	1.2 MB
155	e9/409d56	97715	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_TUMOR_ONLY_ALL:BAM_VARIANT_CALLING_TUMOR_ONLY_MUTECT2:MUTECT2 (R1)	COMPLETED	0	2025-12-08 14:36:07.737	53.3s	52.7s	176.2%	1.7 GB	14.3 GB	588.9 MB	1.2 MB
163	6e/c706e8	99009	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_TUMOR_ONLY_ALL:BAM_VARIANT_CALLING_TUMOR_ONLY_MUTECT2:MUTECT2 (R1)	COMPLETED	0	2025-12-08 14:36:23.113	39.1s	38.5s	168.8%	1.4 GB	14.2 GB	488.9 MB	1.2 MB
162	c9/0f9dbf	101391	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_TUMOR_ONLY_ALL:BAM_VARIANT_CALLING_TUMOR_ONLY_MUTECT2:MUTECT2 (R1)	COMPLETED	0	2025-12-08 14:37:01.040	50.9s	50.3s	191.4%	1.9 GB	14.2 GB	519.6 MB	1.2 MB
149	35/6ea31f	101596	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_TUMOR_ONLY_ALL:BAM_VARIANT_CALLING_TUMOR_ONLY_MUTECT2:MUTECT2 (R1)	COMPLETED	0	2025-12-08 14:37:02.255	50.2s	49.7s	174.6%	2.2 GB	14.2 GB	518.8 MB	1.2 MB
175	d9/5e88d1	109599	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_TUMOR_ONLY_ALL:BAM_VARIANT_CALLING_TUMOR_ONLY_MUTECT2:GETPILEUPSUMMARIES (R1)	COMPLETED	0	2025-12-08 14:37:51.908	8.9s	8.4s	303.1%	944.3 MB	14.1 GB	340.1 MB	694.7 KB
178	91/95361a	109767	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_TUMOR_ONLY_ALL:BAM_VARIANT_CALLING_TUMOR_ONLY_MUTECT2:GETPILEUPSUMMARIES (R1)	COMPLETED	0	2025-12-08 14:37:52.432	9.5s	8.8s	316.2%	729.3 MB	14.2 GB	362.8 MB	694.8 KB
176	23/d855e3	111504	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_TUMOR_ONLY_ALL:BAM_VARIANT_CALLING_TUMOR_ONLY_MUTECT2:GETPILEUPSUMMARIES (R1)	COMPLETED	0	2025-12-08 14:38:00.780	8.8s	8.3s	335.4%	817.9 MB	14.2 GB	360.1 MB	695 KB
177	84/3d249e	111900	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_TUMOR_ONLY_ALL:BAM_VARIANT_CALLING_TUMOR_ONLY_MUTECT2:GETPILEUPSUMMARIES (R1)	COMPLETED	0	2025-12-08 14:38:01.899	9.1s	8.6s	286.5%	677.8 MB	14.1 GB	498.5 MB	694.6 KB
179	c3/d253ac	113616	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_TUMOR_ONLY_ALL:BAM_VARIANT_CALLING_TUMOR_ONLY_MUTECT2:GETPILEUPSUMMARIES (R1)	COMPLETED	0	2025-12-08 14:38:09.591	8.5s	8s	294.0%	476.9 MB	14.1 GB	354.2 MB	694.6 KB
182	ab/a2fcd0	114012	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_TUMOR_ONLY_ALL:BAM_VARIANT_CALLING_TUMOR_ONLY_MUTECT2:MUTECT2 (R1)	COMPLETED	0	2025-12-08 14:38:11.042	40.4s	39.8s	192.0%	2.1 GB	14.4 GB	494.5 MB	1.2 MB
181	d8/f94277	115434	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_TUMOR_ONLY_ALL:BAM_VARIANT_CALLING_TUMOR_ONLY_MUTECT2:MUTECT2 (R1)	COMPLETED	0	2025-12-08 14:38:18.081	53.8s	53.4s	151.5%	1.5 GB	14.2 GB	627.8 MB	1.2 MB
183	b8/4ec390	119181	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_TUMOR_ONLY_ALL:BAM_VARIANT_CALLING_TUMOR_ONLY_MUTECT2:MUTECT2 (R1)	COMPLETED	0	2025-12-08 14:39:11.914	14s	13.6s	261.8%	1.4 GB	14.1 GB	376.4 MB	1.2 MB
164	a6/5558f8	117598	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_TUMOR_ONLY_ALL:BAM_VARIANT_CALLING_TUMOR_ONLY_MUTECT2:MUTECT2 (R1)	COMPLETED	0	2025-12-08 14:38:51.498	46.2s	45.7s	178.2%	2.6 GB	14.4 GB	470.7 MB	1.2 MB
184	4b/fb9b0c	121666	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_TUMOR_ONLY_ALL:BAM_VARIANT_CALLING_TUMOR_ONLY_MUTECT2:GATHERPILEUPSUMMARIES (R1)	COMPLETED	0	2025-12-08 14:39:37.736	7.3s	6.7s	268.3%	308.8 MB	13.7 GB	94.8 MB	697.4 KB
185	f0/5109e9	122670	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_TUMOR_ONLY_ALL:BAM_VARIANT_CALLING_TUMOR_ONLY_MUTECT2:CALCULATECONTAMINATION (R1)	COMPLETED	0	2025-12-08 14:39:45.043	6.4s	5.9s	287.6%	326.8 MB	13.9 GB	94.4 MB	691.7 KB
180	64/e7d369	120470	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_TUMOR_ONLY_ALL:BAM_VARIANT_CALLING_TUMOR_ONLY_MUTECT2:MUTECT2 (R1)	COMPLETED	0	2025-12-08 14:39:25.964	48.5s	48s	205.0%	2.3 GB	14.8 GB	492 MB	1.2 MB
187	27/711eec	124289	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_TUMOR_ONLY_ALL:BAM_VARIANT_CALLING_TUMOR_ONLY_MUTECT2:MERGEMUTECTSTATS (R1)	COMPLETED	0	2025-12-08 14:40:14.560	6.4s	5.9s	235.8%	287.4 MB	13.8 GB	94.2 MB	692.5 KB
186	bd/d6d5a4	124653	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_TUMOR_ONLY_ALL:BAM_VARIANT_CALLING_TUMOR_ONLY_MUTECT2:MERGE_MUTECT2 (R1)	COMPLETED	0	2025-12-08 14:40:15.565	7.4s	6.9s	301.6%	420.4 MB	11.9 GB	95.9 MB	729.9 KB
188	98/676411	124290	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_TUMOR_ONLY_ALL:BAM_VARIANT_CALLING_TUMOR_ONLY_MUTECT2:LEARNREADORIENTATIONMODEL (R1)	COMPLETED	0	2025-12-08 14:40:14.569	18.9s	18.4s	184.6%	901.4 MB	14.6 GB	98.4 MB	4.4 MB
189	f5/d6b448	127477	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_TUMOR_ONLY_ALL:BAM_VARIANT_CALLING_TUMOR_ONLY_MUTECT2:FILTERMUTECTCALLS (R1)	COMPLETED	0	2025-12-08 14:40:35.448	9s	8.4s	332.7%	573.6 MB	14.1 GB	215.3 MB	750.7 KB
193	81/88ef40	128529	NFCORE_SAREK:SAREK:VCF_QC_BCFTOOLS_VCFTOOLS:BCFTOOLS_STATS (R1)	COMPLETED	0	2025-12-08 14:40:44.526	1.6s	563ms	142.8%	2 MB	11.2 MB	180.3 KB	4.6 KB
191	90/1d0c5a	128710	NFCORE_SAREK:SAREK:VCF_QC_BCFTOOLS_VCFTOOLS:VCFTOOLS_TSTV_COUNT (R1)	COMPLETED	0	2025-12-08 14:40:46.026	1.8s	0ms	65.8%	1.2 MB	14.1 MB	109 KB	2.1 KB
190	46/9d694b	128778	NFCORE_SAREK:SAREK:VCF_QC_BCFTOOLS_VCFTOOLS:VCFTOOLS_SUMMARY (R1)	COMPLETED	0	2025-12-08 14:40:46.526	1.4s	0ms	107.4%	2.4 MB	20.6 MB	109 KB	2.8 KB
192	7d/20af6e	128777	NFCORE_SAREK:SAREK:VCF_QC_BCFTOOLS_VCFTOOLS:VCFTOOLS_TSTV_QUAL (R1)	COMPLETED	0	2025-12-08 14:40:46.512	1.4s	0ms	106.0%	2.1 MB	20.6 MB	109 KB	2.2 KB
194	fa/d07e1f	129220	NFCORE_SAREK:SAREK:MULTIQC	COMPLETED	0	2025-12-08 14:40:48.155	36.2s	34.8s	43.7%	698.2 MB	19.9 GB	99.5 MB	50.3 MB
