task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
149	10/b1a082	179122	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (R1)	COMPLETED	0	2025-12-07 12:27:00.451	47s	46.5s	182.5%	2 GB	14.2 GB	396.1 MB	1.1 MB
154	bd/83a5e3	180718	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (R1)	COMPLETED	0	2025-12-07 12:27:20.056	49.3s	48.8s	180.7%	1.4 GB	14.2 GB	351.8 MB	1.1 MB
157	d1/95837c	182432	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (R1)	COMPLETED	0	2025-12-07 12:27:47.456	39.4s	38.8s	162.1%	1.1 GB	14.2 GB	305.2 MB	1.1 MB
150	d9/a5814f	184020	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (R1)	COMPLETED	0	2025-12-07 12:28:09.384	43.9s	43.4s	170.3%	1.8 GB	14.2 GB	415 MB	1.1 MB
153	a1/41da89	185574	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (R1)	COMPLETED	0	2025-12-07 12:28:26.859	39.6s	39s	187.5%	1.9 GB	14.2 GB	600 MB	1.1 MB
143	6c/13a53c	187329	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (R1)	COMPLETED	0	2025-12-07 12:28:53.241	51.2s	50.6s	168.2%	1.6 GB	14.2 GB	292.9 MB	1.1 MB
142	62/6b47b9	188754	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (R1)	COMPLETED	0	2025-12-07 12:29:06.487	52.2s	51.6s	152.5%	1.7 GB	14.2 GB	300 MB	1.1 MB
147	10/771af8	190833	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (R1)	COMPLETED	0	2025-12-07 12:29:44.485	42.2s	41.6s	184.2%	1.6 GB	14.2 GB	404.7 MB	1.1 MB
144	f1/d932b3	192040	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (R1)	COMPLETED	0	2025-12-07 12:29:58.672	47.2s	46.7s	179.6%	1.7 GB	14.2 GB	353.9 MB	1.1 MB
158	e7/de6163	193766	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (R1)	COMPLETED	0	2025-12-07 12:30:26.668	40.5s	39.9s	170.3%	2 GB	14.2 GB	347.5 MB	1.1 MB
160	57/94ce47	195142	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (R1)	COMPLETED	0	2025-12-07 12:30:45.906	35.1s	34.6s	180.9%	1.5 GB	14.2 GB	504.8 MB	1.1 MB
162	73/035832	197881	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (R1)	COMPLETED	0	2025-12-07 12:31:20.999	12.7s	12.3s	247.2%	1.3 GB	14.2 GB	103.3 MB	1.1 MB
161	86/d6eeec	196605	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (R1)	COMPLETED	0	2025-12-07 12:31:07.134	33.4s	32.9s	198.6%	1.5 GB	14.2 GB	370.3 MB	1.1 MB
159	c0/7a9066	199494	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (R1)	COMPLETED	0	2025-12-07 12:31:33.729	33.7s	33.1s	212.5%	2 GB	14.2 GB	369.6 MB	1.1 MB
163	51/2e5b18	201365	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:MERGE_HAPLOTYPECALLER (R1)	COMPLETED	0	2025-12-07 12:32:08.528	8.8s	8.2s	293.6%	298.7 MB	11.8 GB	95.9 MB	726 KB
164	c3/23a1e9	202415	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:VCF_VARIANT_FILTERING_GATK:CNNSCOREVARIANTS (R1)	COMPLETED	0	2025-12-07 12:32:32.608	17s	16.3s	221.2%	738.2 MB	19.7 GB	197.7 MB	20.1 MB
165	cd/7ba5d0	203825	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:VCF_VARIANT_FILTERING_GATK:FILTERVARIANTTRANCHES (R1)	COMPLETED	0	2025-12-07 12:33:12.692	10s	9.4s	281.9%	1011.4 MB	14.2 GB	142.3 MB	731.8 KB
169	18/71ddb5	205011	NFCORE_SAREK:SAREK:VCF_QC_BCFTOOLS_VCFTOOLS:BCFTOOLS_STATS (R1)	COMPLETED	0	2025-12-07 12:33:23.614	559ms	153ms	365.4%	2.7 MB	49.7 MB	174.6 KB	5.2 KB
168	83/2b4958	205225	NFCORE_SAREK:SAREK:VCF_QC_BCFTOOLS_VCFTOOLS:VCFTOOLS_SUMMARY (R1)	COMPLETED	0	2025-12-07 12:33:25.676	1.6s	1s	65.4%	2.2 MB	20.4 MB	103.3 KB	2.7 KB
166	ea/213661	205378	NFCORE_SAREK:SAREK:VCF_QC_BCFTOOLS_VCFTOOLS:VCFTOOLS_TSTV_COUNT (R1)	COMPLETED	0	2025-12-07 12:33:26.177	1.4s	0ms	123.1%	2.4 MB	20.6 MB	103.3 KB	2.6 KB
167	f3/4b66a6	205375	NFCORE_SAREK:SAREK:VCF_QC_BCFTOOLS_VCFTOOLS:VCFTOOLS_TSTV_QUAL (R1)	COMPLETED	0	2025-12-07 12:33:26.161	1.4s	0ms	105.5%	1.8 MB	20.4 MB	103.3 KB	3.1 KB
170	b7/32afe2	205764	NFCORE_SAREK:SAREK:MULTIQC	COMPLETED	0	2025-12-07 12:33:29.583	29.9s	29.1s	47.4%	682.8 MB	19.9 GB	99.8 MB	50.6 MB
